codigo;nome
0505010070;TRANSPLANTE AUTOGENICO DE CELULAS-TRONCO HEMATOPOETICAS DE MEDULA OSSEA -
0505010089;TRANSPLANTE AUTOGENICO DE CELULAS-TRONCO HEMATOPOETICAS DE SANGUE PERIFERICO -
0505010097;TRANSPLANTE DE CORNEA
0505010127;TRANSPLANTE DE ESCLERA
0505010135;TRANSPLANTE DE CORNEA (EM CIRURGIAS COMBINADAS OU EM REOPERACOES)
0505020017;PARTICIPACAO DE EQUIPE NEFROLOGICA EM TRANSPLANTE RENAL DE DOADOR FALECIDO
0505020025;PARTICIPACAO DE EQUIPE NEFROLOGICA EM TRANSPLANTE RENAL DE DOADOR VIVO
0505020033;PARTICIPACAO DE EQUIPE NEFROLOGICA EM TRANSPLANTE SIMULTANEO DE PANCREAS E RIM
0505020041;TRANSPLANTE DE CORACAO
0505020050;TRANSPLANTE DE FIGADO (ORGAO DE DOADOR FALECIDO)
0505020068;TRANSPLANTE DE FIGADO (ORGAO DE DOADOR VIVO)
0505020076;TRANSPLANTE DE PANCREAS
0505020084;TRANSPLANTE DE PULMAO UNILATERAL
0505020092;TRANSPLANTE DE RIM (ORGAO DE DOADOR FALECIDO)
0505020106;TRANSPLANTE DE RIM (ORGAO DE DOADOR VIVO)
0505020114;TRANSPLANTE SIMULTANEO DE PANCREAS E RIM
0505020122;TRANSPLANTE DE PULMAO BILATERAL
0506010015;ACOMPANHAMENTO DE PACIENTE POS-TRANSPLANTE DE CORNEA
0506010023;ACOMPANHAMENTO DE PACIENTE POS-TRANSPLANTE DE RIM FIGADO CORACAO PULMAO CELULAS-TRONCO HEMATOPOETICAS E/OU PANCREAS
0506010031;ACOMPANHAMENTO DE DOADOR VIVO POS-DOACAO DE FIGADO, PULMAO OU RIM
0506010040;ACOMPANHAMENTO DE PACIENTES NO PRE TRANSPLANTE DE ORGAOS
0506010058;AVALIACAO DO POSSIVEL DOADOR FALECIDO DE ORGAOS OU TECIDOS PARA TRANSPLANTES
0506020010;INTERCORRENCIA POS TRANSPLANTE ALOGENICO DE CELULAS-TRONCO HEMATOPOETICAS - NAO APARENTADO (HOSPITAL DIA)
0506020029;INTERCORRENCIA POS-TRANSPLANTE AUTOGENICO DE CELULAS-TRONCO HEMATOPOETICAS (HOSPITAL DIA)
0506020037;TRATAMENTO DE INTERCORRENCIA POS-TRANSPLANTE ALOGENICO DE CELULAS-TRONCO HEMATOPOETICAS DE APARENTADO (HOSPITAL DIA)
0506020045;TRATAMENTO DE INTERCORRENCIA POS-TRANSPLANTE DE ORGAOS / CELULAS-TRONCO HEMATOPOETICAS
0506020053;TRATAMENTO DE INTERCORRENCIA POS-TRANSPLANTE DE RIM - POS TRANSPLANTE CRITICO
0506020061;TRATAMENTO DE INTERCORRENCIA POS TRANSPLANTE DE CORACAO- POS TRANSPLANTE CRITICO
0506020070;TRATAMENTO DE INTERCORRENCIA POS TRANSPLANTE DE PULMAO UNI/BILATERAL - POS TRANSPLANTE CRITICO
0506020088;TRATAMENTO DE INTERCORRENCIA POS TRANSPLANTE SIMULTANEO DE RIM/PANCREAS OU PANCREAS ISOLADO- POS TRANSPLANTE CRITICO
0506020096;TRATAMENTO DE INTERCORRENCIA POS TRANSPLANTE DE FIGADO- POS TRANSPLANTE CRITICO
0506020100;TRATAMENTO DE INTERCORRENCIA POS TRANSPLANTE ALOGENICO DE CELULAS-TRONCO HEMATOPOETICAS- POS TRANSPLANTE CRITICO
0506020118;TRATAMENTO DE INTERCORRENCIA POS TRANSPLANTE AUTOLOGO DE CELULAS-TRONCO HEMATOPOETICAS- POS TRANSPLANTE CRITICO
0603010016;METILPREDNISOLONA 500 MG INJENTAVEL (POR AMPOLA)
0603020011;CICLOSPORINA 50MG (POR CAPSULA)
0603020020;CICLOSPORINA 100MG (POR CAPSULA)
0603020038;CICLOSPORINA 100MG/ML SOLUCAO ORAL
0603020046;CICLOSPORINA 25MG (POR CAPSULA)
0603020054;CICLOSPORINA 50 MG INJETAVEL (POR FRASCO-AMPOLA)
0603020097;IMUNOGLOBULINA OBTIDA/COELHO ANTITIMOCITOS HUMANOS 25 MG INJETAVEL (POR FRASCO-AMPOLA)
0603030017;IMUNOGLOBULINA ANTI-RHO (D) (FRASCO AMPOLA DE 2 ML E 1.250 UI)
0603030033;IMUNOGLOBULINA HUMANA 1,0 G INJETAVEL (POR FRASCO)
0603040012;CABERGOLINA 0,5 MG (POR COMPRIMIDO)
0603050018;ABCIXIMABE
0603050026;CLORIDRATO DE TIROFIBANA
0603050034;ESTREPTOQUINASE 250000 UI
0603050042;ALTEPLASE 10MG INJETAVEL ( POR FRASCO AMPOLA)
0603050050;ALTEPLASE 20MG INJETAVEL (POR FRASCO AMPOLA)
0603050069;ALTEPLASE 50MG INJETAVEL (POR FRASCO AMPOLA)
0603050085;TENECTEPLASE - TNK 40 MG INJETAVEL (POR FRASCO AMPOLA)
0603050093;TENECTEPLASE-TNK 50 MG INJETAVEL ( POR FRASCO AMPOLA)
0603050107;CLOPIDOGREL 75MG (COMPRIMIDO)
0603050115;TENECTEPLASE 40 MG INJETAVEL (POR FRASCO AMPOLA) DE USO NAS URGENCIAS PRE-HOSPITALARES
0603050123;TENECTEPLASE 50 MG INJETAVEL (POR FRASCO AMPOLA) DE USO NAS URGENCIAS PRE-HOSPITALARES
0603060013;SURFACTANTE FRASCO-AMPOLA
0603070019;ALBUMINA HUMANA 20 POR CENTO (FRASCO-AMPOLA DE 50 ML)
0603080014;BASILIXIMABE 20 MG INJETAVEL (POR FRASCO-AMPOLA) P/ TRANSPLANTE
0603080022;CICLOSPORINA 10 MG P/ TRANSPLANTE (POR CAPSULA)
0603080030;CICLOSPORINA 100 MG P/ TRANSPLANTE (POR CAPSULA)
0603080049;CICLOSPORINA 25 MG P/ TRANSPLANTE (POR CAPSULA)
0603080057;CICLOSPORINA 50 MG P/ TRANSPLANTE (POR CAPSULA)
0603080065;DACLIZUMABE 5 MG/ ML INJETAVEL P/ TRANSPLANTE (POR FRASCO DE 5 ML)
0603080081;IMUNOGLOBULINA HUMANA ANTI-HEPATITE B (POR DOSE DE 500 UI)
0603080103;IMUNOGLOBULINA OBTIDA/COELHO ANTITIMOCITOS HUMANOS 25 MG INJETAVEL P/TRANSPLANTE (POR FRASCO-AMPOLA)
0603080120;METILPREDNISOLONA 500MG INJETAVEL P/TRANSPLANTE(POR FRASCO AMPOLA)
0603080138;MICOFENOLATO DE MOFETILA 500MG P/ TRANSPLANTE (POR COMPRIMIDO)
0603080146;MICOFENOLATO DE SODIO 360MG P/ TRANSPLANTE (POR COMPRIMIDO)
0603080162;SIROLIMO 1MG P/ TRANSPLANTE (POR DRAGEA)
0603080170;SIROLIMO 1MG/ML SOLUCAO ORAL P/ TRANSPLANTE (POR FRASCO DE 60ML)
0603080189;SIROLIMO 2 MG P/ TRANSPLANTE (POR DRAGEA)
0603080197;TACROLIMO 0,5 MG P/TRANSPLANTE (FRASCO-AMPOLA)
0603080200;TACROLIMO 1 MG P/ TRANSPLANTE (POR CAPSULA)
0603080219;TACROLIMO 5 MG P/ TRANSPLANTE (POR CAPSULA)
0603080227;MICOFENOLATO DE SODIO 180MG P/TRANSPLANTE (POR COMPRIMIDO)
0603080278;EVEROLIMO 0,5 MG PARA TRANSPLANTE (POR COMPRIMIDO)
0603080286;EVEROLIMO 0,75 MG PARA TRANSPLANTE (POR COMPRIMIDO)
0603080294;EVEROLIMO 1 MG PARA TRANSPLANTE (POR COMPRIMIDO)
0604010010;MESALAZINA 400 MG (POR COMPRIMIDO)
0604010028;MESALAZINA 500 MG (POR COMPRIMIDO)
0604010036;MESALAZINA 800 MG - POR COMPRIMIDO 
0604010044;MESALAZINA 250 MG (POR SUPOSITORIO)
0604010052;MESALAZINA 500 MG (POR SUPOSITORIO)
0604010060;MESALAZINA 1000 MG (POR SUPOSITORIO)
0604010079;MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - POR DOSE
0604010087;MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE
0604010095;SULFASSALAZINA 500 MG (POR COMPRIMIDO)
0604020015;DEFERASIROX 125 MG (POR COMPRIMIDO) 
0604020023;DEFERASIROX 250 MG (POR COMPRIMIDO) 
0604020031;DEFERASIROX 500 MG (POR COMPRIMIDO) 
0604020040;DEFERIPRONA 500 MG (POR COMPRIMIDO)
0604020058;DESFERROXAMINA 500 MG INJETAVEL (POR FRASCO-AMPOLA)
0604030010;BROMOCRIPTINA 2,5 MG (POR COMPRIMIDO)
0604030037;CABERGOLINA 0,5 MG (POR COMPRIMIDO)
0604030045;PRAMIPEXOL 0,125 MG (POR COMPRIMIDO)
0604030053;PRAMIPEXOL 0,25 MG (POR COMPRIMIDO)
0604030061;PRAMIPEXOL 1 MG (POR COMPRIMIDO)
0604040016;FENOTEROL 100 MCG AEROSSOL (POR FRASCO DE 200 DOSES)
0604040024;FORMOTEROL 12 MCG (POR CAPSULA INALANTE)
0604040032;FORMOTEROL 12 MCG PO INALANTE (POR FRASCO DE 60 DOSES)
0604040040;FORMOTEROL 12 MCG + BUDESONIDA 400 MCG  (POR CAPSULA INALANTE)
0604040059; FORMOTEROL 12 MCG + BUDESONIDA 400 MCG PO INALANTE (POR FRASCO DE 60 DOSES)
0604040067;FORMOTEROL 6 MCG + BUDESONIDA 200 MCG PO INALANTE (POR FRASCO DE 60 DOSES)
0604040075; FORMOTEROL 6MCG + BUDESONIDA 200 MCG (POR CAPSULA INALANTE)
0604040091;SALMETEROL 50 MCG PO INALANTE OU AEROSSOL BUCAL (POR FRASCO DE 60 DOSES)
0604050011;CODEINA 3 MG/ML SOLUCAO ORAL (POR FRASCO DE 120 ML)
0604050020;CODEINA 30 MG/ML (POR AMPOLA DE 2 ML)
0604050038;CODEINA 30 MG (POR COMPRIMIDO)
0604050046;CODEINA 60 MG (POR COMPRIMIDO)
0604050054; MORFINA 10 MG/ML (POR AMPOLA DE 1 ML)
0604050062;MORFINA 10 MG/ML SOLUCAO ORAL (POR FRASCO DE 60 ML)
0604050070;MORFINA 10 MG (POR COMPRIMIDO)
0604050089;MORFINA 30 MG (POR COMPRIMIDO)
0604050097;MORFINA DE LIBERACAO CONTROLADA 30 MG (POR CAPSULA)
0604050100;MORFINA  DE LIBERACAO CONTROLADA 60 MG (POR CAPSULA)
0604050119;MORFINA  DE LIBERACAO CONTROLADA 100 MG (POR CAPSULA)
0604060017;COMPLEMENTO ALIMENTAR P/ PACIENTE FENILCETONURICO MENOR DE 1 ANO - FORMULA DE AMINOACIDOS ISENTA DE FENILALANINA (POR GRAMA)
0604060025;COMPLEMENTO ALIMENTAR P/ PACIENTE FENILCETONURICO MAIOR DE 1 ANO - FORMULA DE AMINOACIDOS ISENTA DE FENILALANINA  (POR GRAMA)
0604070012;TRIEXIFENIDIL 5 MG (POR COMPRIMIDO)
0604080018;CLOROQUINA 150 MG (POR COMPRIMIDO)
0604080026;HIDROXICLOROQUINA 400 MG (POR COMPRIMIDO)
0604080034;HIDROXICLOROQUINA 200 MG (POR COMPRIMIDO)
0604090013;CICLOFOSFAMIDA 50 MG (POR DRAGEA) 
0604100019;DESMOPRESSINA 0,1 MG/ML APLICACAO NASAL (POR FRASCO DE 2,5 ML
0604100027;DESMOPRESSINA 0,1 MG (POR COMPRIMIDO)
0604100035;DESMOPRESSINA 0,2 MG (POR COMPRIMIDO)
0604110014;GOSSERRELINA 3,60 MG INJETAVEL (POR SERINGA PREENCHIDA)
0604110022;GOSSERRELINA 10,80 MG INJETAVEL (POR SERINGA PREENCHIDA)
0604110030;LEUPRORRELINA 3,75 MG INJETAVEL (POR FRASCO-AMPOLA)
0604110049;LEUPRORRELINA 11,25 MG INJETAVEL (POR FRASCO-AMPOLA)
0604110057;TRIPTORRELINA 3,75 MG INJETAVEL (POR FRASCO-AMPOLA)
0604110065;TRIPTORRELINA 11,25 MG INJETAVEL (POR FRASCO-AMPOLA)
0604120010;CIPROTERONA 50 MG (POR COMPRIMIDO)
0604130015;DONEPEZILA 5 MG (POR COMPRIMIDO)
0604130023;DONEPEZILA 10 MG (POR COMPRIMIDO)
0604130031;GALANTAMINA 8 MG (POR CAPSULA DE LIBERACAO PROLONGADA)
0604130040;GALANTAMINA 16 MG (POR CAPSULA DE LIBERACAO PROLONGADA)
0604130058;GALANTAMINA 24 MG (POR CAPSULA DE LIBERACAO PROLONGADA)
0604130066;RIVASTIGMINA 1,5 MG (POR CAPSULA)
0604130074;RIVASTIGMINA 2,0 MG/ML SOLUCAO ORAL (POR FRASCO DE 120 ML)
0604130082;RIVASTIGMINA 3 MG (POR CAPSULA)
0604130090;RIVASTIGMINA 4,5 MG (POR CAPSULA)
0604130104;RIVASTIGMINA 6 MG (POR CAPSULA)
0604130112;PIRIDOSTIGMINA 60 MG (POR COMPRIMIDO)
0604130120;RIVASTIGMINA 9 MG ADESIVO TRANSDERMICO
0604130139;RIVASTIGMINA 18 MG ADESIVO TRANSDERMICO
0604140029;DANAZOL 100 MG (POR CAPSULA)
0604140037;DANAZOL 200 MG (POR CAPSULA)
0604150016; PRIMIDONA 100 MG (POR COMPRIMIDO)
0604150024;PRIMIDONA 250 MG (POR COMPRIMIDO)
0604160011;PAMIDRONATO 30 MG INJETAVEL (POR FRASCO-AMPOLA)
0604160020;PAMIDRONATO 60 MG INJETAVEL (POR FRASCO-AMPOLA)
0604160046;RISEDRONATO 5 MG (POR COMPRIMIDO)
0604160054;RISEDRONATO 35 MG (POR COMPRIMIDO)
0604160062;ACIDO ZOLEDRONICO 0,05 MG/ML (POR FRASCO DE 100 ML)
0604170017;HIDROXIDO DE ALUMINIO 230 MG (POR COMPRIMIDO)
0604170025;HIDROXIDO DE ALUMINIO 300 MG (POR COMPRIMIDO)
0604170033;HIDROXIDO DE ALUMINIO 61,5 MG/ML (SUSPENSAO POR FRASCO DE 100 ML)
0604170041;HIDROXIDO DE ALUMINIO 61,5 MG/ML (SUSPENSAO POR FRASCO DE 150 ML)
0604170050;HIDROXIDO DE ALUMINIO 61,5 MG/ML (SUSPENSAO POR FRASCO DE 240
0604180012;CLOBAZAM 10 MG (POR COMPRIMIDO)
0604180020; CLOBAZAM 20 MG (POR COMPRIMIDO)
0604190018;VIGABATRINA 500 MG (POR COMPRIMIDO)
0604200013;AMANTADINA 100 MG (POR COMPRIMIDO)
0604210019;ZIPRASIDONA 40 MG (POR CAPSULA)
0604210027;ZIPRASIDONA 80 MG (POR CAPSULA)
0604220014;ETOSSUXIMIDA 50 MG/ML (FRASCO DE 120 ML)
0604230010;OLANZAPINA 5 MG (POR COMPRIMIDO)
0604230028;OLANZAPINA 10 MG (POR COMPRIMIDO)
0604230036;QUETIAPINA 25 MG (POR COMPRIMIDO)
0604230044;QUETIAPINA 100 MG (POR COMPRIMIDO)
0604230052;QUETIAPINA 200 MG (POR COMPRIMIDO)
0604230060;QUETIAPINA 300 MG (POR COMPRIMIDO)
0604230079;CLOZAPINA 25 MG (POR COMPRIMIDO)
0604230087;CLOZAPINA 100 MG (POR COMPRIMIDO)
0604240015;IMIGLUCERASE 200 U INJETAVEL (POR FRASCO-AMPOLA)
0604240023;ALFATALIGLICERASE 200 U INJETAVEL (POR FRASCO AMPOLA)
0604240031;IMIGLUCERASE 400 U INJETAVEL (POR FRASCO-AMPOLA)
0604240040;ALFAVELAGLICERASE 200 U INJETAVEL (POR FRASCO AMPOLA)
0604240058;ALFAVELAGLICERASE 400 U INJETAVEL (POR FRASCO AMPOLA)
0604240066;LARONIDASE 0,58 MG SOLUCAO INJETAVEL (FRASCO DE 5 ML)
0604240074;IDURSULFASE ALFA 2 MG/ML SOLUCAO INJETAVEL (FRASCO DE 3 ML)
0604240082;GALSULFASE 1 MG/ML SOLUCAO INJETAVEL (POR FRASCO AMPOLA DE 5 ML)
0604240090;ALFAELOSULFASE 1 MG/ML SOLUCAO INJETAVEL (POR FRASCO AMPOLA DE 5 ML)
0604240104;ALFA-ALGLICOSIDASE 50 MG PO LIOFILIZADO PARA SOLUCAO INJETAVEL
0604250010;FILGRASTIM 300 MCG INJETAVEL (POR FRASCO AMPOLA OU SERINGA PREENCHIDA)
0604250037;ELTROMBOPAGUE OLAMINA 25 MG (POR COMPRIMIDO)
0604250045;ELTROMBOPAGUE OLAMINA 50 MG (POR COMPRIMIDO)
0604260016;SACARATO DE HIDROXIDO FERRICO 100 MG INJETAVEL (POR FRASCO DE 5 ML)
0604270011; BEZAFIBRATO 200 MG (POR DRAGEA OU COMPRIMIDO)
0604270020;BEZAFIBRATO 400 MG (POR COMPRIMIDO DE DESINTEGRACAO LENTA)
0604270038;CIPROFIBRATO 100 MG (POR COMPRIMIDO)
0604270046; ETOFIBRATO 500 MG (POR CAPSULA)
0604270054;FENOFIBRATO 200 MG (POR CAPSULA)
0604270062;FENOFIBRATO 250 MG (POR CAPSULA DE LIBERACAO RETARDADA)
0604270070;GENFIBROZILA 600 MG (COMPRIMIDO)
0604270089;GENFIBROZILA 900 MG (POR COMPRIMIDO)
0604270097;ACIDO NICOTINICO 250MG (POR COMPRIMIDO DE LIBERACAO PROLONGADA)
0604270100;ACIDO NICOTINICO 500MG (POR COMPRIMIDO DE LIBERACAO PROLONGADA)
0604270119;ACIDO NICOTINICO 750 MG (POR COMPRIMIDO DE LIBERACAO PROLONGADA)
0604280068;BUDESONIDA 200 MCG (POR CAPSULA INALANTE)
0604280076;BUDESONIDA 400 MCG (POR CAPSULA INALANTE)
0604280084;BUDESONIDA 200 MCG PO INALANTE OU AEROSSOL BUCAL (POR FRASCO C/ 100 DOSES)
0604280092;BUDESONIDA 200 MCG PO INALANTE OU AEROSSOL BUCAL (POR FRASCO C/ 200 DOSES)
0604280106;METILPREDNISOLONA 500 MG INJETAVEL (POR AMPOLA)
0604290012;OCTREOTIDA  LAR 10 MG INJETAVEL (POR FRASCO-AMPOLA)
0604290020;OCTREOTIDA LAR 20 MG INJETAVEL (POR FRASCO-AMPOLA)
0604290039;OCTREOTIDA  LAR 30 MG INJETAVEL (POR FRASCO-AMPOLA)
0604290047;OCTREOTIDA 0,1 MG/ML INJETAVEL (POR AMPOLA)
0604290063;LANREOTIDA 60 MG INJETAVEL (POR SERINGA PREENCHIDA)
0604290071;LANREOTIDA 90 MG INJETAVEL (POR SERINGA PREENCHIDA)
0604290080;LANREOTIDA 120 MG INJETAVEL (POR SERINGA PREENCHIDA)
0604310013;IMUNOGLOBULINA HUMANA 0,5 G INJETAVEL (POR FRASCO)
0604310021;IMUNOGLOBULINA HUMANA 1,0 G INJETAVEL (POR FRASCO)
0604310030;IMUNOGLOBULINA HUMANA 2,5 G INJETAVEL (POR FRASCO)
0604310048;IMUNOGLOBULINA HUMANA 3,0 G INJETAVEL (POR FRASCO)
0604310056;IMUNOGLOBULINA HUMANA 5,0 G INJETAVEL (POR FRASCO)
0604310064;IMUNOGLOBULINA HUMANA 6,0 G INJETAVEL (POR FRASCO)
0604320019;EVEROLIMO 0,5 MG (POR COMPRIMIDO) 
0604320027;EVEROLIMO 0,75 MG (POR COMPRIMIDO) 
0604320035;EVEROLIMO 1 MG (POR COMPRIMIDO) 
0604320043;LEFLUNOMIDA 20 MG (POR COMPRIMIDO)
0604320051;MICOFENOLATO DE MOFETILA 500 MG (POR COMPRIMIDO)
0604320060;MICOFENOLATO DE SODIO 180 MG (POR COMPRIMIDO)
0604320078;MICOFENOLATO DE SODIO 360 MG (POR COMPRIMIDO)
0604320086;SIROLIMO 1 MG (POR DRAGEA)
0604320094;SIROLIMO 2 MG (POR DRAGEA)
0604320116;NATALIZUMABE 300MG (POR FRASCO-AMPOLA)
0604320124;ABATACEPTE 250 MG INJETAVEL (POR FRASCO AMPOLA).
0604320132;FINGOLIMODE 0,5 MG (POR CAPSULA)
0604320140;ABATACEPTE 125 MG INJETAVEL (POR SERINGA PREENCHIDA)
0604320159;TOFACITINIBE 5 MG (POR COMPRIMIDO)
0604320167;VEDOLIZUMABE 300 MG PO LIOFILIZADO PARA SOLUCAO INJETAVEL
0604320175;BARICITINIBE 2MG (POR COMPRIMIDO)
0604320183;BARICITINIBE 4MG (POR COMPRIMIDO)
0604320191;UPADACITINIBE 15 MG (POR COMPRIMIDO REVESTIDO DE LIBERACAO PROLONGADA)
0604330014;ILOPROSTA 10 MCG/ML SOLUCAO PARA NEBULIZACAO (AMPOLA DE 1 ML)
0604330022;CLOPIDOGREL 75 MG (POR COMPRIMIDO)
0604340010;CICLOSPORINA 10 MG (POR CAPSULA)
0604340028;CICLOSPORINA 25 MG (POR CAPSULA)
0604340036;CICLOSPORINA 50 MG (POR CAPSULA)
0604340044;CICLOSPORINA 100 MG (POR CAPSULA)
0604340052;CICLOSPORINA 100 MG/ML SOLUCAO ORAL (POR FRASCO DE 50 ML)
0604340060;TACROLIMO 1 MG (POR CAPSULA)
0604340079;TACROLIMO 5 MG (POR CAPSULA)
0604350015;SILDENAFILA 20 MG (POR COMPRIMIDO)
0604350023;SILDENAFILA 25 MG (POR COMPRIMIDO)
0604350031;SILDENAFILA 50 MG (POR COMPRIMIDO)
0604360010;ATORVASTATINA 10 MG (POR COMPRIMIDO)
0604360029;ATORVASTATINA 20 MG (POR COMPRIMIDO)
0604360037;ATORVASTATINA 40 MG (POR COMPRIMIDO)
0604360045; ATORVASTATINA 80 MG (POR COMPRIMIDO)
0604360053;FLUVASTATINA 20 MG (POR CAPSULA)
0604360061;FLUVASTATINA 40 MG  (POR CAPSULA)
0604360070;LOVASTATINA 10 MG (POR COMPRIMIDO)
0604360088;LOVASTATINA 20 MG (POR COMPRIMIDO)
0604360096;LOVASTATINA 40 MG (POR COMPRIMIDO)
0604360100; PRAVASTATINA 10 MG (POR COMPRIMIDO)
0604360118;PRAVASTATINA 20MG (POR COMPRIMIDO)
0604360126;PRAVASTATINA 40 MG (POR COMPRIMIDO)
0604370016;SELEGILINA 5 MG (POR COMPRIMIDO)
0604370024;SELEGILINA 10 MG (POR DRAGEA OU COMPRIMIDO)
0604370032;RASAGILINA 1 MG (POR COMPRIMIDO)
0604380011;ADALIMUMABE 40 MG INJETAVEL (POR SERINGA PREENCHIDA)
0604380020;ETANERCEPTE 25 MG INJETAVEL (POR FRASCO-AMPOLA OU SERINGA PREENCHIDA)
0604380038;ETANERCEPTE 50MG INJETAVEL (POR FRASCO-AMPOLA OU SERINGA PREENCHIDA)(ORIGINADOR)
0604380046;INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML)
0604380054;INFLIXIMABE 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA COM 10 ML)
0604380062;ADALIMUMABE 40 MG INJETAVEL (POR SERINGA PREENCHIDA)
0604380070;CERTOLIZUMABE PEGOL 200 MG/ML INJETAVEL (POR SERINGA PREENCHIDA)
0604380089;GOLIMUMABE 50 MG INJETAVEL (POR SERINGA PREENCHIDA
0604380097;ADALIMUMABE 40 MG INJETAVEL (FRASCO AMPOLA)
0604380100;ETANERCEPTE 50 MG INJETAVEL (POR FRASCO-AMPOLA OU SERINGA PREENCHIDA)(BIOSSIMILAR A)
0604380119;(INFLIXIMABE 10 MG /ML INJETAVEL(POR FRASCO-AMPOLA COM 10 ML) (BIOSSIMILAR A)
0604390017;ALFAINTERFERONA 2B 3.000.000 UI INJETAVEL (POR FRASCO-AMPOLA)
0604390025;ALFAINTERFERONA 2B 5.000.000 UI INJETAVEL (POR FRASCO-AMPOLA)
0604390033;ALFAINTERFERONA 2B 10.000.000 UI INJETAVEL (POR FRASCO-AMPOLA)
0604390084;BETAINTERFERONA 1A 6.000.000 UI (22 MCG) INJETAVEL (POR SERINGA PREENCHIDA)
0604390092;BETAINTERFERONA 1A 6.000.000 UI (30 MCG) INJETAVEL (POR FRASCO-AMPOLA, SERINGA PREENCHIDA OU CANETA PREENCHIDA)
0604390106;BETAINTERFERONA 1A 12.000.000 UI (44 MCG) INJETAVEL (POR SERINGA PREENCHIDA)
0604390114;BETAINTERFERONA 1B 9.600.000 UI (300MCG) INJETAVEL (POR FRASCO-AMPOLA)
0604400012;SEVELAMER 800 MG (POR COMPRIMIDO)
0604410018;METADONA 5 MG (POR COMPRIMIDO)
0604410026;METADONA 10 MG (POR COMPRIMIDO)
0604410034;METADONA 10 MG/ML INJETAVEL (POR AMPOLA DE 1 ML)
0604420013;FLUDROCORTISONA 0,1 MG (POR COMPRIMIDO)
0604430019;RALOXIFENO 60 MG (POR COMPRIMIDO)
0604440014;ALFADORNASE 2,5 MG (POR AMPOLA)
0604470010;ALFAEPOETINA 1.000 UI INJETAVEL (POR FRASCO-AMPOLA)
0604470029;ALFAEPOETINA 2.000 UI INJETAVEL (POR FRASCO-AMPOLA)
0604470037;ALFAEPOETINA 3.000 UI INJETAVEL (POR FRASCO-AMPOLA)
0604470045;ALFAEPOETINA 4.000 UI INJETAVEL (POR FRASCO-AMPOLA)
0604470053;ALFAEPOETINA 10.000 UI INJETAVEL (POR FRASCO-AMPOLA)
0604480016;HIDROXIUREIA 500 MG (POR CAPSULA)
0604490011;ENTACAPONA 200 MG (POR COMPRIMIDO)
0604490020;TOLCAPONA 100 MG (POR COMPRIMIDO)
0604500017;GABAPENTINA 300 MG (POR CAPSULA)
0604500025;GABAPENTINA 400 MG (POR CAPSULA)
0604500033; LAMOTRIGINA 25 MG (POR COMPRIMIDO)
0604500041;LAMOTRIGINA 50 MG (POR COMPRIMIDO)
0604500050;LAMOTRIGINA 100 MG (POR COMPRIMIDO)
0604500068;TOPIRAMATO 25 MG (POR COMPRIMIDO)
0604500076;TOPIRAMATO 50 MG (POR COMPRIMIDO)
0604500084;TOPIRAMATO 100 MG (POR COMPRIMIDO)
0604500092;LEVETIRACETAM 100 MG /ML SOLUCAO ORAL (POR FRASCO DE 150 ML)
0604500106;LEVETIRACETAM 250 MG (POR COMPRIMIDO)
0604500114;LEVETIRACETAM 750 MG (POR COMPRIMIDO)
0604500122;LEVETIRACETAM 100 MG/ML SOLUCAO ORAL (POR FRASCO DE 100 ML)
0604510012;RISPERIDONA 1 MG (POR COMPRIMIDO)
0604510020;RISPERIDONA 2 MG (POR COMPRIMIDO)
0604510039;RISPERIDONA 3 MG (POR COMPRIMIDO)
0604510047;RISPERIDONA 1,0 MG/ML SOLUCAO ORAL (POR FRASCO DE 30 ML)
0604520018;GLATIRAMER 20 MG INJETAVEL (POR SERINGA PREENCHIDA )
0604520026;GLATIRAMER 40 MG INJETAVEL (POR SERINGA PREENCHIDA)
0604530013;AZATIOPRINA 50 MG (POR COMPRIMIDO)
0604530021;METOTREXATO 2,5 MG (POR COMPRIMIDO)
0604530030;METOTREXATO 25 MG/ML INJETAVEL (POR AMPOLA DE 2 ML)
0604540019;RILUZOL 50 MG (POR COMPRIMIDO)
0604540027;FUMARATO DE DIMETILA 120 MG (POR CAPSULA)
0604540035;FUMARATO DE DIMETILA 240 MG (POR CAPSULA)
0604540043;TERIFLUNOMIDA 14 MG (POR COMPRIMIDO)
0604540060;TAFAMIDIS 20 MG CAPSULA
0604540078;MEMANTINA 10 MG (POR COMPRIMIDO)
0604550014;TOXINA BOTULINICA TIPO A 100 U INJETAVEL (POR FRASCO-AMPOLA)
0604550022;TOXINA BOTULINICA TIPO A 500 U INJETAVEL (POR FRASCO-AMPOLA)
0604560010;PENICILAMINA 250 MG (POR CAPSULA)
0604570015;CALCITONINA 50 UI INJETAVEL (POR AMPOLA)
0604570023;CALCITONINA 100 UI INJETAVEL (POR AMPOLA)
0604570031;CALCITONINA 200 UI/DOSE SPRAY NASAL (POR FRASCO)
0604580010;PANCREATINA 10.000 UI (POR CAPSULA)
0604580029;PANCREATINA 25000 UI (POR CAPSULA)
0604590016; ISOTRETINOINA 10 MG (POR CAPSULA)
0604590024;ISOTRETINOINA 20 MG (POR CAPSULA)
